"3681","3810  CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3810 CLAIRMONT ST, FLINT, MI, 48532","-83.73572,42.997364","69573389","R","26","049","003600","3015"
"3682","3818  CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3818 CLAIRMONT ST, FLINT, MI, 48532","-83.73581,42.997364","69573389","R","26","049","003600","3015"
"3683","3818 CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3818 CLAIRMONT ST, FLINT, MI, 48532","-83.73581,42.997364","69573389","R","26","049","003600","3015"
"3684","3825  CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3825 CLAIRMONT ST, FLINT, MI, 48532","-83.73588,42.99735","69573389","L","26","049","003600","3016"
"1022","706  BEACH ST, FLINT, MI, 48502","Match","Exact","706 BEACH ST, FLINT, MI, 48502","-83.69031,43.013306","69568096","R","26","049","002800","2092"
"2353","4202  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4202 BROWNELL BLVD, FLINT, MI, 48504","-83.727646,43.052658","69564416","R","26","049","000700","1003"
"2352","4125  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4125 BROWNELL BLVD, FLINT, MI, 48504","-83.72765,43.0517","69564443","L","26","049","000700","1014"
"1020","1933 BAYBERRY LN, FLINT, MI, 48507","Match","Exact","1933 BAYBERRY LN, FLINT, MI, 48507","-83.70622,42.991486","69574506","L","26","049","013500","2017"
"2351","4122 BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4122 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.05168","69564443","R","26","049","000700","1003"
"2350","4114  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4114 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.05161","69564443","R","26","049","000700","1003"
"1019","1932  BAYBERRY LN, FLINT, MI, 48507","Match","Exact","1932 BAYBERRY LN, FLINT, MI, 48507","-83.706215,42.991497","69574506","R","26","049","013500","2015"
"2349","4113  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4113 BROWNELL BLVD, FLINT, MI, 48504","-83.72765,43.051594","69564443","L","26","049","000700","1014"
"1017","1929  BAYBERRY LN, FLINT, MI, 48507","Match","Exact","1929 BAYBERRY LN, FLINT, MI, 48507","-83.70616,42.991467","69574506","L","26","049","013500","2017"
"2348","4017 BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4017 BROWNELL BLVD, FLINT, MI, 48504","-83.727646,43.050735","69564443","L","26","049","000700","1014"
"1016","1923  BAYBERRY LN, FLINT, MI, ","Match","Exact","1923 BAYBERRY LN, FLINT, MI, 48507","-83.70607,42.991436","69574506","L","26","049","013500","2017"
"2347","4005  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4005 BROWNELL BLVD, FLINT, MI, 48504","-83.727646,43.05063","69564443","L","26","049","000700","1014"
"1015","1918 BAYBERRY LN, FLINT, MI, 48507","Match","Exact","1918 BAYBERRY LN, FLINT, MI, 48507","-83.706,42.991425","69574506","R","26","049","013500","2015"
"2346","4002  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4002 BROWNELL BLVD, FLINT, MI, 48504","-83.72763,43.05061","69564443","R","26","049","000700","1003"
"1014","1901  BAYBERRY LN, FLINT, MI, 48507","Match","Exact","1901 BAYBERRY LN, FLINT, MI, 48507","-83.705734,42.99133","69574506","L","26","049","013500","2017"
"2345","3913  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","3913 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.049744","69564445","L","26","049","000700","4004"
"1013","1817 BAYBERRY LN, FLINT, MI, 48507","Match","Exact","1817 BAYBERRY LN, FLINT, MI, 48507","-83.7049,42.990875","69574546","L","26","049","013500","2017"
"2344","3902  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","3902 BROWNELL BLVD, FLINT, MI, 48504","-83.72762,43.049686","69564445","R","26","049","000700","4003"
"1012","1817  BAYBERRY LN, FLINT, MI, 48507","Match","Exact","1817 BAYBERRY LN, FLINT, MI, 48507","-83.7049,42.990875","69574546","L","26","049","013500","2017"
"2343","3901  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","3901 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.049675","69564445","L","26","049","000700","4004"
"3674","3705  CLAIRMONT ST, FLINT, MI, ","Match","Exact","3705 CLAIRMONT ST, FLINT, MI, 48532","-83.734314,42.997402","69573573","L","26","049","003600","3017"
"3675","3706  CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3706 CLAIRMONT ST, FLINT, MI, 48532","-83.73434,42.997414","69573573","R","26","049","003600","3014"
"3676","3709  CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3709 CLAIRMONT ST, FLINT, MI, 48532","-83.73435,42.997402","69573573","L","26","049","003600","3017"
"3678","3709 CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3709 CLAIRMONT ST, FLINT, MI, 48532","-83.73435,42.997402","69573573","L","26","049","003600","3017"
"3679","3713 CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3713 CLAIRMONT ST, FLINT, MI, 48532","-83.73439,42.997402","69573573","L","26","049","003600","3017"
"3690","3934 CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3934 CLAIRMONT ST, FLINT, MI, 48532","-83.737114,42.99733","69573389","R","26","049","003600","3015"
"3691","1114  CLANCY AVE, FLINT, MI, 48503","Match","Exact","1114 CLANCY AVE, FLINT, MI, 48503","-83.72493,43.002106","69573809","R","26","049","003600","4001"
"3692","1402  CLANCY AVE, FLINT, MI, 48503","Match","Exact","1402 CLANCY AVE, FLINT, MI, 48503","-83.72486,43.000023","69573846","R","26","049","003600","4012"
"3694","1422  CLANCY AVE, FLINT, MI, 48503","Match","Exact","1422 CLANCY AVE, FLINT, MI, 48503","-83.72485,42.999886","69573846","R","26","049","003600","4012"
"3695","3008 CLARENDON ST, FLINT, MI, 48504","Match","Exact","3008 CLARENDON ST, FLINT, MI, 48504","-83.73343,43.020844","69564990","R","26","049","010812","3023"
"1033","913  BEARD ST, FLINT, MI, 48503","Match","Exact","913 BEARD ST, FLINT, MI, 48503","-83.669785,43.017918","69569272","L","26","049","003000","3017"
"1032","912  BEARD ST, FLINT, MI, 48503","Match","Exact","912 BEARD ST, FLINT, MI, 48503","-83.6698,43.017918","69569272","R","26","049","003000","3018"
"2363","201  BROWNING AVE, FLINT, MI, 48507","Match","Exact","201 BROWNING AVE, FLINT, MI, 48507","-83.67324,42.983036","69575698","L","26","049","003500","1029"
"1031","911  BEARD ST, FLINT, MI, 48503","Match","Exact","911 BEARD ST, FLINT, MI, 48503","-83.669785,43.01795","69569272","L","26","049","003000","3017"
"2362","143  BROWNING AVE, FLINT, MI, 48507","No_Match"
"1030","3298  BEACON ST, FLINT, MI, 48504","Match","Exact","3298 BEACON ST, FLINT, MI, 48504","-83.73791,43.03972","69603955","L","26","049","010812","2002"
"2360","4230  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4230 BROWNELL BLVD, FLINT, MI, 48504","-83.72765,43.052982","69564416","R","26","049","000700","1003"
"1029","3817  BEACHWOOD AVE, FLINT, MI, 48506","Match","Non_Exact","3817 BEECHWOOD AVE, FLINT, MI, 48506","-83.63748,43.039288","69603092","L","26","049","002700","2009"
"1028","1510  BEACH ST APT 1, FLINT, MI, 48503","Match","Exact","1510 BEACH ST, FLINT, MI, 48503","-83.68386,43.00693","69575212","R","26","049","003800","1018"
"2359","4229  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4229 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.05296","69564416","L","26","049","000700","1004"
"1027","2114 BEACH ST, FLINT, MI, 48503","Match","Exact","2114 BEACH ST, FLINT, MI, 48503","-83.68002,43.001434","69575279","R","26","049","003800","2004"
"2358","4225  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4225 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.052914","69564416","L","26","049","000700","1004"
"1026","2114  BEACH ST, FLINT, MI, ","Match","Exact","2114 BEACH ST, FLINT, MI, 48503","-83.68002,43.001434","69575279","R","26","049","003800","2004"
"2357","4221 BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4221 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.052864","69564416","L","26","049","000700","1004"
"1025","1933  BEACH ST, FLINT, MI, 48503","Match","Exact","1933 BEACH ST, FLINT, MI, 48503","-83.68012,43.00246","69575276","L","26","049","003800","2002"
"2356","4221  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4221 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.052864","69564416","L","26","049","000700","1004"
"1024","1120  BEACH ST, FLINT, MI, 48502","Match","Exact","1120 BEACH ST, FLINT, MI, 48502","-83.687004,43.009827","69568146","R","26","049","002800","1008"
"1023","1000  BEACH ST, FLINT, MI, 48503","No_Match"
"2354","4217  BROWNELL BLVD, FLINT, MI, 48504","Match","Exact","4217 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.05282","69564416","L","26","049","000700","1004"
"3685","3826  CLAIRMONT ST, FLINT, MI, 48532","Match","Exact","3826 CLAIRMONT ST, FLINT, MI, 48532","-83.7359,42.99736","69573389","R","26","049","003600","3015"
